Number of Elements,Differance of Expected and Counted
6687,2.1158853285638837
6692,2.1113702281199536
6697,2.1134567382158687
6702,2.113763202854763
6707,2.1156440506511505
6712,2.1108353398629145
6717,2.110430816525963
6722,2.1112208312691956
6727,2.111254522008431
6732,2.1112852097004886
6737,2.109349811801149
6742,2.109545125746789
6747,2.110224092287361
6752,2.103302618841607
6757,2.1097074404444576
6762,2.110113755247615
6767,2.104918748478997
6772,2.110025425473979
6777,2.1062967255926726
6782,2.1090930651295943
6787,2.1092315825658137
6792,2.1064009342212064
6797,2.1099831693598503
6802,2.110192308946884
6807,2.1109821868865843
6812,2.106505607928525
6817,2.1083105127584285
6822,2.108204811205033
6827,2.107693968406211
6832,2.104804978135619
6837,2.105337185820796
6842,2.1030695852965984
6847,2.105744658780022
6852,2.1095031516539775
6857,2.105839282401065
6862,2.106311971490903
6867,2.1059413171733206
6872,2.1050062092885824
6877,2.108504784837089
6882,2.1071632712305832
6887,2.099811096549139
6892,2.101272649686719
6897,2.1008466425513572
6902,2.1042076006060624
6907,2.1007112441599616
6912,2.1062507167335056
6917,2.1030826078018356
6922,2.1015402931478473
6927,2.103557954432218
6932,2.0983159238952314
6937,2.1033040640628586
6942,2.1027877299064444
6947,2.0986455166082107
6952,2.0985404237454293
6957,2.1018455068480657
6962,2.1008252649198824
6967,2.097812426622396
6972,2.09726448940802
6977,2.1024994846483027
6982,2.096288295533651
6987,2.1017375437700263
6992,2.0985377969648873
6997,2.099393826358258
7002,2.0962899161459956
7007,2.0948948118192736
7012,2.099634370806239
7017,2.097885652594903
7022,2.1021831806662394
7027,2.0998819032985288
7032,2.098232856497706
7037,2.0964467251077368
7042,2.0952627142968376
7047,2.099295482836441
7052,2.098687919958135
7057,2.095228247213582
7062,2.096783827595981
7067,2.0956042867632347
7072,2.0971799232852804
7077,2.095379988472292
7082,2.095761415456876
7087,2.091919561134483
7092,2.09522920909064
7097,2.09562735674339
7102,2.0917132168255796
7107,2.0925041276098915
7112,2.0915523168831256
7117,2.0939293669095407
7122,2.092619642460305
7127,2.0927678156260976
7132,2.090298940464092
7137,2.088173311391456
7142,2.0908213812264465
7147,2.092708971333868
7152,2.091284347594503
7157,2.089145846433984
7162,2.0905262967024245
7167,2.091098732602397
7172,2.0899745335389626
7177,2.0886627760751515
7182,2.0930363549304927
7187,2.0876205645987143
7192,2.0856636311049197
7197,2.0888943421965194
7202,2.0900849270618673
7207,2.0883510244954078
7212,2.088289988279287
7217,2.084852476471685
7222,2.085620717110698
7227,2.0852614381811
7232,2.0859718012906217
7237,2.0869007113000246
7242,2.084447208226349
7247,2.0855881096046267
7252,2.08706787742451
7257,2.083245310455173
7262,2.085129684782829
7267,2.085296850718047
7272,2.0849936051669515
7277,2.0833580898077493
7282,2.0831504576176054
7287,2.0801334900388597
7292,2.0811232144557974
7297,2.0858134853391483
7302,2.07617788785399
7307,2.083559791366502
7312,2.0812345839391524
7317,2.086065810977254
7322,2.0805582455181413
7327,2.0828202023961206
7332,2.083061134094072
7337,2.0790628743590376
7342,2.077827096237309
7347,2.07987385747962
7352,2.079603688074253
7357,2.0797711876727587
7362,2.079435462872119
7367,2.078899032773994
7372,2.080406377674085
7377,2.079619173845027
7382,2.075602090967474
7387,2.0778111120453455
7392,2.0751602071841155
7397,2.0760869584695154
7402,2.0753185155211034
7407,2.075752997191409
7412,2.0755468234594865
7417,2.0729049116232963
7422,2.074453463753878
7427,2.074781846748186
7432,2.0710877578152647
7437,2.070755150115203
7442,2.0702656312287235
7447,2.0734548599191585
7452,2.0709065692731614
7457,2.0730054977497505
7462,2.0699751972549727
7467,2.071297716171054
7472,2.0718314910963116
7477,2.0713695831397425
7482,2.0746849238222573
7487,2.0715642374527627
7492,2.075409961795382
7497,2.067502963974769
7502,2.0715971197918783
7507,2.0731794096986054
7512,2.0712356071231355
7517,2.070263667017684
7522,2.070070643897546
7527,2.068769315188516
7532,2.0683663434199557
7537,2.0714334668039522
7542,2.0684967254929743
7547,2.0679815431270576
7552,2.0649179128318322
7557,2.068464723103291
7562,2.067590137413158
7567,2.066571777436574
7572,2.0659410758977317
7577,2.0651688570859164
7582,2.064943540305678
7587,2.0656233033864027
7592,2.069046473764368
7597,2.06574078341771
7602,2.06706628282603
7607,2.065935986277207
7612,2.0626414924848087
7617,2.066626152713428
7622,2.0635785128626414
7627,2.0673399907529713
7632,2.0682465127419762
7637,2.064080391271649
7642,2.062898943345746
7647,2.063497370407623
7652,2.0653910454577766
7657,2.065917632427806
7662,2.060565669590375
7667,2.062902941392502
7672,2.0622138992327232
7677,2.0641785672277044
7682,2.06347084454054
7687,2.063390156742801
7692,2.060471765511321
7697,2.065444119386149
7702,2.0605314163028483
7707,2.059650159525042
7712,2.0631903466228403
7717,2.0601928744130675
7722,2.0583169354167223
7727,2.0605556171070796
7732,2.0644394687150465
7737,2.0607702632060523
7742,2.0553769685259216
7747,2.0574105367770357
7752,2.059368145061426
7757,2.061406934772151
7762,2.0569933252472916
7767,2.055980313586779
7772,2.05859012054183
7777,2.059767477447735
7782,2.056641551260793
7787,2.0568359656845696
7792,2.0546386308789812
7797,2.056263751036624
7802,2.0577907421034016
7807,2.0570490383174627
7812,2.054850365736474
7817,2.0580423601265614
7822,2.052551723352504
7827,2.059496513903232
7832,2.0520501578708386
7837,2.051007850062261
7842,2.0549165992034424
7847,2.0496904046925875
7852,2.0529621981042765
7857,2.053417445873906
7862,2.052589087635046
7867,2.054520915527525
7872,2.0520003864244494
7877,2.049449099575895
7882,2.0531943022366366
7887,2.052369916831943
7892,2.0522437635730406
7897,2.049579948891914
7902,2.053390813638896
7907,2.0505281150964363
7912,2.0508232020452257
7917,2.0471528303155533
7922,2.0489135070524207
7927,2.0508236538958764
7932,2.048720598996241
7937,2.048999287590904
7942,2.051936989778745
7947,2.0469725276281987
7952,2.04649375767954
7957,2.047764925907139
7962,2.0490500384682453
7967,2.0485137453843776
7972,2.044190367295882
7977,2.0470416203758823
7982,2.047808992975533
7987,2.0454269681480612
7992,2.0449146810720418
7997,2.0467938733906754
8002,2.045546712301994
8007,2.045580343345878
8012,2.041529952517412
8017,2.044233029925477
8022,2.0437750576756955
8027,2.045256314170195
8032,2.044246818479818
8037,2.0445275900262354
8042,2.0468674996813627
8047,2.0436496909801884
8052,2.0424077880048594
8057,2.040859151861913
8062,2.041328067497878
8067,2.040566627504045
8072,2.041008626656329
8077,2.039756358367233
8082,2.0439626209526773
8087,2.0406135188819894
8092,2.036509596724755
8097,2.0445802501365127
8102,2.0406692701656577
8107,2.039840642211567
8112,2.038835681232813
8117,2.03815208613338
8122,2.031646355827758
8127,2.038744133035894
8132,2.038680397517076
8137,2.0413785565770435
8142,2.041366772357096
8147,2.0393143525275588
8152,2.0373430567589343
8157,2.036849526328481
8162,2.0347431169239814
8167,2.0355754549212914
8172,2.035997031947847
8177,2.0359731890028008
8182,2.0332419943440194
8187,2.0365549318747744
8192,2.034543792255108
8197,2.036004480542222
8202,2.031630071384497
8207,2.0363165639384158
8212,2.0374060435461363
8217,2.035300065243568
8222,2.033510007834327
8227,2.030650765559936
8232,2.033911254055446
8237,2.0337990538080173
8242,2.0340717867972424
8247,2.0318059238648334
8252,2.0323945427648127
8257,2.0296752538715985
8262,2.027723679278283
8267,2.0278148688486626
8272,2.032323366698863
8277,2.028796397726814
8282,2.0284252733893275
8287,2.030569230385333
8292,2.03018554571479
8297,2.0310500847735087
8302,2.0302484981988944
8307,2.028553535881265
8312,2.029845559434443
8317,2.0297750936491097
8322,2.0297333133482613
8327,2.0286463628077263
8332,2.026387991287828
8337,2.0276652986330626
8342,2.029004720421232
8347,2.0283925882933023
8352,2.026264032126148
8357,2.027245796763192
8362,2.029363568510375
8367,2.026724052696357
8372,2.0277850994117324
8377,2.02626133058914
8382,2.026820373341776
8387,2.023313159735411
8392,2.026266361466512
8397,2.0230513414545457
8402,2.0249743614452473
8407,2.024615142113536
8412,2.023212765812277
8417,2.02225286141785
8422,2.024826812795903
8427,2.0232119241498423
8432,2.022991017850655
8437,2.024092452049716
8442,2.0252233952808956
8447,2.0234475247297135
8452,2.0222738285019974
8457,2.0249845691290562
8462,2.019914368845635
8467,2.0225153547917216
8472,2.024082813519243
8477,2.0228780360287053
8482,2.021507559485132
8487,2.0220238955277865
8492,2.01707769465315
8497,2.021816455007406
8502,2.0211934804028706
8507,2.0187846085780983
8512,2.022434221182134
8517,2.019470047524273
8522,2.020435129899991
8527,2.0157833089116584
8532,2.020056867005155
8537,2.0175887042504095
8542,2.017804368806289
8547,2.023919153075768
8552,2.017771567932553
8557,2.0203345377581017
8562,2.0203334951012684
8567,2.0187634571260653
8572,2.018192918452968
8577,2.018482740212933
8582,2.0173934447520123
8587,2.016264261144592
8592,2.01767448038662
8597,2.0179565875365415
8602,2.020966700177885
8607,2.017732551482563
8612,2.0161665481912237
8617,2.0166463949171405
8622,2.014095176769666
8627,2.0171008008182243
8632,2.0166302227323643
8637,2.0192666146523526
8642,2.0168612176528637
8647,2.0155380047467863
8652,2.0169610361785413
8657,2.0148241751584552
8662,2.013411460143598
8667,2.014734643422326
8672,2.013124304731218
8677,2.009340956429468
8682,2.0122559551130075
8687,2.0099183233270175
8692,2.0111989721329264
8697,2.0117620497763022
8702,2.017792960154916
8707,2.016005394462066
8712,2.0117087258797683
8717,2.0128573610330602
8722,2.014400516957514
8727,2.009035403534921
8732,2.0090344456712406
8737,2.0106358661191757
8742,2.012940678365673
8747,2.01463226352757
8752,2.012004995476379
8757,2.008551155614473
8762,2.009854921737632
8767,2.011611446836707
8772,2.010205317647363
8777,2.0086121799488565
8782,2.0097877998799722
8787,2.0077781791361944
8792,2.010080900192008
8797,2.0097231433667804
8802,2.0054250164660727
8807,2.0083425366282945
8812,2.00473020131899
8817,2.0082848310216925
8822,2.0102850349754973
8827,2.0098861673627506
8832,2.0069390045193263
8837,2.0072287701731617
8842,2.0079224819752564
8847,2.0091741824523037
8852,2.0116040684162204
8857,2.0089780317856007
8862,2.0073598846638743
8867,2.008013181943489
8872,2.005530014623652
8877,2.0045657725223247
8882,2.0046294730765823
8887,2.005915938565194
8892,2.006569544985596
8897,2.0072848087800437
8902,1.999936249552037
8907,2.0039748770521237
8912,2.004981637053148
8917,2.005290093546212
8922,2.008120704669632
8927,2.005017391834638
8932,2.0058622848812404
8937,2.0039058118716477
8942,2.0045446621059444
8947,2.0061008907987685
8952,2.0094068379542036
8957,1.999757943562628
8962,2.0023820955845806
8967,2.001900066476511
8972,2.0070669689441507
8977,2.0047557673925818
8982,2.0042892771350798
8987,2.006534996925228
8992,1.998914355854449
8997,2.004696769969047
9002,2.0018359365662914
9007,2.001719654560533
9012,2.0053590836932766
9017,2.003660588242803
9022,2.0016678256852787
9027,2.00180848685576
9032,2.0051520174928084
9037,2.0071254741422306
9042,2.001680192230563
9047,2.000952533486546
9052,2.0000484913301335
9057,2.0008796635183184
9062,2.0001366158000318
9067,2.000931944355223
9072,2.0009262933271876
9077,2.0054801180199173
9082,1.9987145816389609
9087,2.0036611025900783
9092,2.002418830399145
9097,2.0018268372718264
9102,1.9963546153431933
9107,2.000731221296113
9112,2.002170261679887
9117,1.9990631210878385
9122,1.9998216475689345
9127,1.9998901549999948
9132,1.9999604194090277
9137,1.9989992794626543
9142,2.002788762122141
9147,1.999772824582009
9152,1.9925099338150394
9157,1.9943937004560397
9162,1.999755896745419
9167,2.0001437168089082
9172,2.0006976528840514
9177,1.9998698174928968
9182,1.997515943243773
9187,1.9969027057754758
9192,1.9945002696127188
9197,1.995675421888511
9202,1.9983396150247617
9207,1.9971875787020938
9212,1.998423474775947
9217,1.9974007277841066
9222,1.9982490843736984
9227,1.9936376449600337
9232,1.9960339187263267
9237,2.000666176285116
9242,1.9951223553697406
9247,1.9977764992449645
9252,1.9945128911163568
9257,1.99522044057583
9262,1.993006440652241
9267,1.9961186585000676
9272,1.9956437649905394
9277,1.9961225083819933
9282,1.995575771213105
9287,1.9969506254850287
9292,1.9925989264015185
9297,1.9966686327354521
9302,1.9951951474121743
9307,1.9917061575352764
9312,1.9928619644169252
9317,1.991906154617528
9322,1.9961210431510026
9327,1.998794408400849
9332,1.9957054893894262
9337,1.9914713283107817
9342,1.9904674324013631
9347,1.9921441507259552
9352,1.9932778791967516
9357,1.9949088404621371
9362,1.9911128493442072
9367,1.990609512211958
9372,1.9926736987669162
9377,1.9924737950136477
9382,1.9923304978162126
9387,1.9912145271745263
9392,1.9865618389933364
9397,1.9861154238057233
9402,1.9926832837950255
9407,1.9916529492194204
9412,1.9918178643784092
9417,1.9883009290737312
9422,1.9918099587261238
9427,1.9868611998434793
9432,1.9868958693069376
9437,1.9895531512439633
9442,1.9872750617700032
9447,1.9896365802404221
9452,1.992928308889659
9457,1.9856338050533757
9462,1.9923882577365497
9467,1.9880422539669433
9472,1.9887858974923163
9477,1.9886840387981948
9482,1.9891936458532629
9487,1.988447444969585
9492,1.990001975714876
9497,1.9875338720613245
9502,1.9872879890184634
9507,1.9846396930769716
9512,1.9865406021217442
9517,1.98952128719937
9522,1.9854901457582608
9527,1.989674613506145
9532,1.9845706829799732
9537,1.9869471454581873
9542,1.981975428767823
9547,1.9881299908243304
9552,1.9856002532055128
9557,1.9857429557599209
9562,1.9844863228971337
9567,1.9865410018829301
9572,1.9848508389891024
9577,1.9851137668781396
9582,1.984355139571789
9587,1.9825948968424014
9592,1.9827788772951775
9597,1.985824574038559
9602,1.981459912439839
9607,1.9845507132807423
9612,1.9848165133936986
9617,1.9820794956695114
9622,1.9825215997339998
9627,1.9831704508155303
9632,1.983774373505328
9637,1.984528736033893
9642,1.9820836058744358
9647,1.985812039712076
9652,1.9837025110924846
9657,1.9842923650061013
9662,1.9828074750028426
9667,1.983918140749568
9672,1.9825487975907963
9677,1.9817178386920526
9682,1.9802080176892731
9687,1.980692604936978
9692,1.983293854141608
9697,1.9848767435033583
9702,1.9818451087941982
9707,1.9807370390167254
9712,1.9765839921570891
9717,1.981609747647652
9722,1.978443580259119
9727,1.984255276074389
9732,1.976984082656212
9737,1.9792287791407146
9742,1.9782651154006736
9747,1.981423220201997
9752,1.9815215843166776
9757,1.9819467310082697
9762,1.9833774312516577
9767,1.978714928188938
9772,1.9781439786902573
9777,1.9798938418999126
9782,1.9790800776922872
9787,1.9828040559949431
9792,1.9789595541335296
9797,1.98097169380975
9802,1.9817478319980704
9807,1.981439171638625
9812,1.9788303902323279
9817,1.97734219061338
9822,1.9784338331346867
9827,1.977754232428816
9832,1.976576287413364
9837,1.979147349113499
9842,1.978196844458326
9847,1.9767686898760406
9852,1.9745576877633493
9857,1.9812009364764336
9862,1.9764568751046179
9867,1.9771452812943813
9872,1.976293907659441
9877,1.9764660385469857
9882,1.976288415265194
9887,1.9772033655956447
9892,1.9742761638845587
9897,1.973905070922964
9902,1.972722630885847
9907,1.9759216703462066
9912,1.9783723214499054
9917,1.9750426422429264
9922,1.9772813402618359
9927,1.9784903322899228
9932,1.980672272040884
9937,1.9746918569267433
9942,1.9776198562366776
9947,1.9769576028046911
9952,1.9738811070368651
9957,1.9752664211292534
9962,1.9784823828595237
9967,1.9779637195698914
9972,1.9756935358348044
9977,1.9735823352744448
9982,1.9787772275625308
9987,1.9709113090914978
9992,1.9703804656419142
9997,1.9757518676514787
10002,1.977006539592933
10007,1.9703631663090604
10012,1.9709541053463295
10017,1.9727693636751702
10022,1.9721115739065098
10027,1.9715115063259432
10032,1.97312511994789
10037,1.9737253024321335
10042,1.97261933449497
10047,1.970971768035492
10052,1.9743565513511925
10057,1.9749501999938497
10062,1.9690126542318467
10067,1.9700108479634784
10072,1.9757528649489786
10077,1.9679692401377755
10082,1.969994645894976
10087,1.9719663599494766
10092,1.9716095191625629
10097,1.9715656484708959
10102,1.969915841816556
10107,1.9725971037583148
10112,1.9724004399269022
10117,1.968837335788065
10122,1.9698932570068042
10127,1.971229128668037
10132,1.9715102117122734
10137,1.9716292670546613
10142,1.9702245042533628
10147,1.9676620066278097
10152,1.9707060078476069
10157,1.9713580088423814
10162,1.9664004410458555
10167,1.9698475605800359
10172,1.9693621656957732
10177,1.9677043729424217
10182,1.9691258514523557
10187,1.9746014976936925
10192,1.9652778220415177
10197,1.9671718646050904
10202,1.9691765416207014
10207,1.9710162098953752
10212,1.9700222041912423
10217,1.9693457236073022
10222,1.9669553648198266
10227,1.965828030530094
10232,1.9714334068442874
10237,1.9632883757814026
10242,1.9685393493703462
10247,1.964434055205409
10252,1.9658777497173554
10257,1.965462714244852
10262,1.9692824246452603
10267,1.9654396487115677
10272,1.9711501846828459
10277,1.967160652855081
10282,1.9670288586039235
10287,1.9658312518296948
10292,1.9676301514103407
10297,1.9659641841324644
10302,1.964590378598151
10307,1.962873936710926
10312,1.9645564303191339
10317,1.9648875522740343
10322,1.9623721059107506
10327,1.9658179907375835
10332,1.9632165800868508
10337,1.967191748292177
10342,1.9635379496400323
10347,1.963242446457826
10352,1.9643285849328054
10357,1.9672018585445739
10362,1.9666398838253238
10367,1.9622355829424551
10372,1.9617240579225235
10377,1.9618723378209695
10382,1.9662222566559615
10387,1.9621246383830377
10392,1.9643486762771025
10397,1.9664006016217703
10402,1.96200513046668
10407,1.9638821383356866
10412,1.9639584737645417
10417,1.9617015002135216
10422,1.9665255003372981
10427,1.961931944804135
10432,1.965874089599882
10437,1.9613266736333885
10442,1.9630089394173897
10447,1.9648385200942255
10452,1.966002944316339
10457,1.9643255610349506
10462,1.9608090405279814
10467,1.9626357621864905
10472,1.9606258706985176
10477,1.9606967139389655
10482,1.9622994211426064
10487,1.9593935545298482
10492,1.96225271500698
10497,1.9606056658010926
10502,1.9601646564502964
10507,1.95973308004026
10512,1.9651881646053173
10517,1.9636484429061813
10522,1.9597061698643194
10527,1.9597450323729622
10532,1.9610842198878495
10537,1.960410479124161
10542,1.9633761443111877
10547,1.959474760115385
10552,1.9581448228246112
10557,1.9623803315766275
10562,1.959650146259247
10567,1.958163022230205
10572,1.959380352731906
10577,1.9634777577046265
10582,1.9591493364386074
10587,1.9617962420213613
10592,1.9631129592535894
10597,1.962133664315618
10602,1.9584347188921694
10607,1.9560453912421791
10612,1.9543133426758856
10617,1.9607324624116855
10622,1.9605039714730519
10627,1.9606449752377313
10632,1.9573871113236598
10637,1.9596992317193969
10642,1.9592876285819247
10647,1.9546998356699186
10652,1.9572548850303835
10657,1.9605175630830463
10662,1.958656980006055
10667,1.958860733887802
10672,1.9563460609384833
10677,1.9583797292791059
10682,1.9576474088105553
10687,1.9562688728170712
10692,1.956917532413537
10697,1.960179453700116
10702,1.9570264681535838
10707,1.9547532509110779
10712,1.955485714232825
10717,1.9574281620757052
10722,1.9582005514966339
10727,1.9562869075979388
10732,1.9558280163093233
10737,1.9575354659608073
10742,1.9572130744001208
10747,1.9592154840916396
10752,1.9577353658050196
10757,1.9574052223832958
10762,1.9564794270756178
10767,1.9572318322464823
10772,1.9551478685069328
10777,1.9585419772957453
10782,1.9577877645876431
10787,1.954645897988598
10792,1.9569744717014685
10797,1.9556365583895128
10802,1.9546605784306206
10807,1.9529782850628326
10812,1.9573347808019632
10817,1.953101368601523
10822,1.954675644468186
10827,1.9530344664638921
10832,1.9556018449074786
10837,1.9537552523376256
10842,1.9580106154617227
10847,1.9540161961677018
10852,1.9522046964979076
10857,1.9556038927216606
10862,1.9533690640176216
10867,1.9547889362855573
10872,1.9569573064836459
10877,1.9548337921565528
10882,1.9541142995611203
10887,1.9538150293350771
10892,1.9519842903995128
10897,1.958704005606495
10902,1.9508495422662362
10907,1.9511364130131061
10912,1.9518523221047057
10917,1.952896244356735
10922,1.9528638185589542
10927,1.9516669724446136
10932,1.9515024583421225
10937,1.9534753502667517
10942,1.9562565709439086
10947,1.948196052808298
10952,1.9514916924122492
10957,1.947899626130096
10962,1.9513048539351745
10967,1.9514718557641941
10972,1.9540682540818726
10977,1.9534560344766145
10982,1.951342187082143
10987,1.9510727956018077
10992,1.9495546984442766
10997,1.9481256858191571
11002,1.9508523375022782
11007,1.9497297774939584
11012,1.9547792224187504
11017,1.9523098049537881
11022,1.9515205777072187
11027,1.9498701780771601
11032,1.9540045308039002
11037,1.9518078588289878
11042,1.952525301257895
11047,1.9520341202607336
11052,1.9500984850529188
11057,1.9488850462021479
11062,1.9500730400450434
11067,1.9509957431683367
11072,1.9518351973817167
11077,1.9513537846228024
11082,1.949678029808742
11087,1.9526312271601145
11092,1.9479547492856186
11097,1.9501263689622628
11102,1.9512258345052793
11107,1.9468477735091945
11112,1.9502051317525715
11117,1.952952075570654
11122,1.9511082031511355
11127,1.9501719743040853
11132,1.9484080391153222
11137,1.9507844282921973
11142,1.948000776096603
11147,1.9482301361624308
11152,1.949177757594295
11157,1.9500770080769743
11162,1.9505040800081053
11167,1.9474352594047941
11172,1.9489327596076955
11177,1.9472359124212595
11182,1.9476967426947935
11187,1.9452685271190895
11192,1.9492606768060143
11197,1.9507029508208227
11202,1.9489248247000166
11207,1.9476911171660205
11212,1.9484528349416894
11217,1.9473667395827592
11222,1.9441347098707127
11227,1.9491562563693374
11232,1.9447870159254752
11237,1.9496444584870034
11242,1.9455116376533537
11247,1.9494403948170151
11252,1.9471567456983063
11257,1.9492264983506848
11262,1.9471459274463783
11267,1.9451424397838486
11272,1.9481217392073096
11277,1.9486856416078313
11282,1.9464031490742593
11287,1.9440925444315298
11292,1.9446610752182127
11297,1.9436458806105383
11302,1.947681605991606
11307,1.9486636073108796
11312,1.9452067472281551
11317,1.9497328751014849
11322,1.9406116913771811
11327,1.9476201054198963
11332,1.9466879187195878
11337,1.946038817481002
11342,1.9467189672425669
11347,1.9420178144464737
11352,1.9470850899215106
11357,1.9462732211314147
11362,1.9458125327331026
11367,1.942564338626665
11372,1.945213343019772
11377,1.9440750227266363
11382,1.9478034577674743
11387,1.946158242097919
11392,1.9491492762498825
11397,1.948126804389389
11402,1.9448975282289815
11407,1.945635902264488
11412,1.9432374468876537
11417,1.9455201429364481
11422,1.9457559970632108
11427,1.9436648425555025
11432,1.9466956208577244
11437,1.941671040808587
11442,1.946658672503293
11447,1.9466353338181899
11452,1.9423579768028703
11457,1.944475816052623
11462,1.9409914336676797
11467,1.9431559631455115
11472,1.9467476064327152
11477,1.9440815221022774
11482,1.942214832924365
11487,1.941966266958148
11492,1.9436393299262367
11497,1.9389985913368575
11502,1.9415112611071985
11507,1.9426584381001903
11512,1.9427744398668017
11517,1.9426989546179319
11522,1.943611132581867
11527,1.9442293356699718
11532,1.9425949904571658
11537,1.9419381823659856
11542,1.942776930925629
11547,1.9461427692176927
11552,1.9401130662572832
11557,1.9428461399776134
11562,1.9429443401566242
11567,1.9433222583202656
11572,1.9459149801053026
11577,1.943798256963852
11582,1.9447553403862248
11587,1.9453585191045368
11592,1.9391653340361386
11597,1.9402095249747686
11602,1.9422582573380076
11607,1.9432514226958368
11612,1.9421884495022343
11617,1.9428824462585303
11622,1.9413526781728954
11627,1.9423055611541955
11632,1.942717756820127
11637,1.943440665149753
11642,1.9421285468260716
11647,1.9395352205401641
11652,1.9428522526413163
11657,1.9399970198211176
11662,1.9407587837213778
11667,1.9393805764668821
11672,1.9431494975333286
11677,1.9411629940685582
11682,1.94041085137801
11687,1.9381632610784782
11692,1.9423712805356759
11697,1.942522485946005
11702,1.9420951852163681
11707,1.9389103944163093
11712,1.9423502089037645
11717,1.938992326428708
11722,1.9395508522336742
11727,1.9403117450897671
11732,1.9428291213139193
11737,1.9400417911805914
11742,1.9401177856841239
11747,1.939926766811566
11752,1.942846681383052
11757,1.9383252852591244
11762,1.941106399115023
11767,1.941573847377806
11772,1.9398320604570765
11777,1.9430626376071636
11782,1.9399973914040187
11787,1.9403098302328212
11792,1.9393734796162005
11797,1.9423475124589094
11802,1.9381711637355084
11807,1.9408379010910093
11812,1.9425521631898433
11817,1.9375285223978114
11822,1.9401928063516014
11827,1.940777289329294
11832,1.9402169324894247
11837,1.9354192960666556
11842,1.9377879851709174
11847,1.9417700178783934
11852,1.9371472022404166
11857,1.941984063634591
11862,1.9366187173492126
11867,1.940567229514727
11872,1.9421606074334736
11877,1.9373604724339748
11882,1.9378627843352747
11887,1.9345501627498747
11892,1.9358210981835966
11897,1.9401456262251031
11902,1.9374294824843834
11907,1.9392828950992838
11912,1.9372850414449827
11917,1.9377381825118907
11922,1.9392810461642533
11927,1.9373960172444784
11932,1.9389865827170916
11937,1.9401809074185148
11942,1.9388361434662524
11947,1.9410278095255726
11952,1.9396490214793418
11957,1.9381263282804229
11962,1.9371151972785323
11967,1.9366008481428172
11972,1.9379781846199382
11977,1.9369948522978693
11982,1.938004325018941
11987,1.9385458907868536
11992,1.9380504995587438
11997,1.937041419771535
12002,1.937325171563544
12007,1.9333068490564396
12012,1.93711160895054
12017,1.9362379134674566
12022,1.9370079402134561
12027,1.9377386900148026
12032,1.9377230820680311
12037,1.938708875358701
12042,1.9343046431106592
12047,1.9337671228574842
12052,1.9357687495808522
12057,1.9352417328084737
12062,1.935847599372192
12067,1.9345913645125008
12072,1.9358803347663964
12077,1.9394480944499006
12082,1.9347074660867294
12087,1.9363719700975017
12092,1.9345770147355665
12097,1.9394855774804927
12102,1.9348316229858253
12107,1.9329772735272712
12112,1.9366376750730159
12117,1.9368235090253403
12122,1.9365700394623107
12127,1.9382060540762602
12132,1.9367017861053368
12137,1.9331230331778098
12142,1.9376455853178365
12147,1.9336365671651874
12152,1.9346808230096737
12157,1.9360240887992735
12162,1.9366849117902745
12167,1.9352929836323054
12172,1.9337158570065667
12177,1.934959511411992
12182,1.9342863880163965
12187,1.9337183697318294
12192,1.9324592269367968
12197,1.9356339687556612
12202,1.9358693194266474
12207,1.9332233353317774
12212,1.933819958339836
12217,1.9346888768151118
12222,1.9368236727960122
12227,1.935673953220252
12232,1.9345447030893306
12237,1.9332929224286828
12242,1.937010070488028
12247,1.932186159104604
12252,1.935760711344503
12257,1.9331804321165442
12262,1.937373166568664
12267,1.9359610933318574
12272,1.934877316045765
12277,1.932022938864513
12282,1.9336194887696883
12287,1.934499704226677
12292,1.93469924118253
12297,1.9356934576361635
12302,1.9328014344178055
12307,1.9356510501183997
12312,1.9350153146457933
12317,1.9344128148563347
12322,1.9360128224118347
12327,1.9376145714243074
12332,1.937998767065852
12337,1.9329556311511042
12342,1.935683729153467
12347,1.9327045852706943
12352,1.932646449702952
12357,1.9334313305453534
12362,1.9315389749459286
12367,1.9362703997124537
12372,1.9332214427353123
12377,1.9355494552034134
12382,1.9387763803148754
12387,1.934761899799316
12392,1.9364938745212694
12397,1.9339294816286494
12402,1.9326110272831594
12407,1.9331472722939769
12412,1.9334500455519705
12417,1.9359636377125982
12422,1.9365190005141162
12427,1.9365050902548369
12432,1.9342009227075736
12437,1.9387977932402984
12442,1.9369473699539412
12447,1.9323202376549866
12452,1.9351935230491433
12457,1.937516390129157
12462,1.9356964354012212
12467,1.933869217328066
12472,1.9364265595547365
12477,1.9357059253768596
12482,1.9350148877248445
12487,1.9360268378148018
12492,1.9364589235153087
12497,1.9328978366117961
12502,1.9378786052373533
12507,1.9327872151909657
12512,1.9356822016446311
12517,1.934262850373669
12522,1.932804126067647
12527,1.936683431223352
12532,1.932465321449571
12537,1.9338857012131954
12542,1.935429011170989
12547,1.936363093203755
12552,1.9364492796872714
12557,1.931727981632542
12562,1.9314975014008002
12567,1.9333081001817458
12572,1.9319887199131622
12577,1.9326592737208799
12582,1.9328961941027034
12587,1.9367771859500487
12592,1.9348563421082918
12597,1.9306905508162302
12602,1.9340535808348143
12607,1.9349176582276664
12612,1.938598387694907
12617,1.9349430971223616
12622,1.934286562788414
12627,1.933013334785019
12632,1.934038102565743
12637,1.9371028001349189
12642,1.929403166800666
12647,1.934324051496416
12652,1.9336088806002045
12657,1.9349928346736724
12662,1.9356009606371287
12667,1.9332273225646328
